fecha,pred_consumo,real_consumo,error
2020-01-16 07:00:00,0.0955256596207618,0.095,0.0005256596207618
2020-01-16 08:00:00,0.1008981987833976,0.101,0.0001018012166023
2020-01-16 09:00:00,0.8233686089515686,0.862,0.0386313910484313
2020-01-16 10:00:00,0.3693437576293945,0.355,0.0143437576293945
2020-01-16 11:00:00,0.2264332324266433,0.226,0.0004332324266433
2020-01-16 12:00:00,0.2735596895217895,0.276,0.0024403104782104
2020-01-16 13:00:00,0.2039754986763,0.206,0.0020245013236999
2020-01-16 14:00:00,1.0243561267852783,1.006,0.0183561267852783
2020-01-16 15:00:00,0.2388898879289627,0.269,0.0301101120710373
2020-01-16 16:00:00,0.2467852383852005,0.243,0.0037852383852005
2020-01-16 17:00:00,0.2407206147909164,0.242,0.0012793852090835
2020-01-16 18:00:00,0.3077326118946075,0.314,0.0062673881053924
2020-01-16 19:00:00,0.2110540568828582,0.213,0.0019459431171417
2020-01-16 20:00:00,0.2258808314800262,0.234,0.0081191685199737
2020-01-16 21:00:00,0.2020884752273559,0.193,0.0090884752273559
2020-01-16 22:00:00,0.5278423428535461,0.527,0.0008423428535461
2020-01-16 23:00:00,0.604290783405304,0.609,0.004709216594696
2020-01-17 00:00:00,0.4332242310047149,0.435,0.001775768995285
2020-01-17 01:00:00,0.1302537620067596,0.122,0.0082537620067596
2020-01-17 02:00:00,0.1099682226777076,0.114,0.0040317773222923
2020-01-17 03:00:00,0.1028943806886673,0.104,0.0011056193113326
2020-01-17 04:00:00,0.095887616276741,0.098,0.0021123837232589
2020-01-17 05:00:00,0.1006732583045959,0.101,0.000326741695404
2020-01-17 06:00:00,0.1106609851121902,0.111,0.0003390148878097
2020-01-17 07:00:00,0.1919199526309967,0.189,0.0029199526309967
2020-01-17 08:00:00,0.1242012232542038,0.125,0.0007987767457962
2020-01-17 09:00:00,1.2231756448745728,1.142,0.0811756448745728
2020-01-17 10:00:00,0.3950426280498504,0.438,0.0429573719501495
2020-01-17 11:00:00,0.1260597705841064,0.112,0.0140597705841064
2020-01-17 12:00:00,0.1797940582036972,0.16,0.0197940582036972
2020-01-17 13:00:00,0.0964293554425239,0.095,0.0014293554425239
2020-01-17 14:00:00,0.1852272748947143,0.187,0.0017727251052856
2020-01-17 15:00:00,0.2132314890623092,0.211,0.0022314890623092
